#{"t_start": 1682725865.9866734, "env_id": null}
r,l,t
-1.7,48,4104.374724
-18.0,180,4115.040086
-6.0,91,4120.62754
-0.5,36,4122.9713
-14.9,180,4133.779141
-9.6,127,4141.764302
-12.0,151,4150.892019
0.3,28,4152.820728
-4.6,77,4157.605356
-7.7,108,4164.257728
-6.2,93,4169.945065
-3.9,70,4174.267467
-7.0,101,4180.424956
-2.5,56,4183.990828
-1.4,45,4186.911613
-2.0,51,4190.129639
-4.8,79,4195.132589
-4.0,71,4199.608129
0.3,28,4201.498156
-18.0,180,4212.229259
1.5,16,4213.419389
-9.1,122,4220.957824
-7.2,103,4227.26343
-5.4,85,4232.487335
-2.4,55,4235.998396
-5.2,83,4241.096297
-0.4,35,4243.418986
-3.3,64,4247.463319
-11.0,141,4256.168269
-6.1,92,4261.893387
1.1,20,4263.319803
1.6,15,4264.463731
-14.8,179,4275.24683
-0.0,31,4277.29818
1.5,16,4278.495621
0.1,30,4280.501902
1.5,16,4281.66693
-3.9,70,4286.000526
2.3,8,4286.7117
-18.0,180,4297.400143
1.1,20,4298.822481
-18.0,180,4309.588122
1.0,21,4311.032482
-5.2,83,4316.267939
-4.7,78,4321.123896
-8.9,120,4328.382099
-0.6,37,4330.790857
-6.2,93,4336.544408
-18.0,180,4347.271371
-9.6,127,4355.038095
-5.7,88,4360.445952
1.8,13,4361.466484
-14.1,172,4371.865
-1.0,41,4374.620413
0.3,28,4376.523575
-6.0,91,4382.06307
-0.0,31,4384.151409
-3.8,69,4388.433553
-11.1,142,4397.148417
0.5,26,4398.917959
-1.0,41,4401.606286
2.3,8,4402.328384
-0.9,40,4404.981387
-1.4,45,4407.824209
-18.0,180,4418.489492
2.2,9,4419.266944
1.3,18,4420.57662
-6.8,99,4426.575173
2.2,9,4427.350156
1.5,16,4428.621934
-5.3,84,4433.789505
-18.0,180,4444.70643
-0.2,33,4446.900102
-7.6,107,4453.483971
-3.7,68,4457.742663
-3.0,61,4461.565948
-9.8,129,4469.41761
1.7,14,4470.54018
-2.5,56,4474.058375
0.6,25,4475.750798
-6.7,98,4481.752476
0.4,27,4483.573596
-1.8,49,4486.693977
-13.3,164,4496.659749
-5.6,87,4502.01543
-18.0,180,4512.854208
-3.3,64,4516.86798
-0.4,35,4519.166311
0.2,29,4521.125687
1.6,15,4522.246055
-1.6,47,4525.2013
-8.4,115,4532.215969
0.3,28,4534.106306
-18.0,180,4544.890733
-0.7,38,4547.321871
-3.6,67,4551.556859
-18.0,180,4562.393601
-1.6,47,4565.359586
-5.2,83,4570.377215
-18.0,180,4581.139926
-13.2,163,4591.119766
-3.1,62,4595.035002
-18.0,180,4605.776537
-5.8,89,4611.291432
-18.0,180,4622.188121
-5.8,89,4627.683327
-18.0,180,4638.384884
1.1,20,4639.828867
-18.0,180,4650.595201
1.2,19,4651.938766
2.1,10,4652.771481
-18.0,180,4663.514811
-11.0,141,4672.125031
0.3,28,4674.007252
-4.0,71,4678.422849
-13.8,169,4688.791115
-9.3,124,4696.391737
-13.9,170,4706.677071
-11.4,145,4715.385065
0.5,26,4717.169734
1.1,20,4718.621789
0.3,28,4720.505548
-1.3,44,4723.349714
-9.0,121,4730.762068
-7.6,107,4737.37035
-11.4,145,4746.140086
-11.0,141,4754.792752
-8.9,120,4762.142858
-3.6,67,4766.403236
-1.5,46,4769.363874
-0.7,38,4771.83145
-6.1,92,4777.504724
-10.4,135,4785.6766
-5.9,90,4791.21836
-11.5,146,4800.238869
-1.2,43,4803.070773
-10.7,138,4811.426798
-4.5,76,4816.103382
-18.0,180,4826.934783
-0.7,38,4829.433262
-2.1,52,4832.711166
