historical,done_penalty,bonus_factor,counter_done_max_changes,segments,rewards_sum,entropy_map,reward_game,agent,entropy,reward,is_done_success,changes_penalty,representation,counter_done_interations,discount_reward,done_bonus,reward_experience_bonus,discount_rewards,piece_penalty,experience_bonus,counter_changes,counter_done
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([16], dtype=int64), array([1], dtype=int64), array([10], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([38], dtype=int64), array([10], dtype=int64)]}",,1.620185174601965,1,[16  1 10 29 17 17 38 10],1.8,0.9876386685004571,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.851500000000005,2.071141495637484,0,1.140600000000002,8,652
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([14], dtype=int64), array([33], dtype=int64), array([29], dtype=int64), array([2], dtype=int64), array([38], dtype=int64), array([38], dtype=int64), array([39], dtype=int64), array([10], dtype=int64)]}",,1.620185174601965,1,[14 33 29  2 38 38 39 10],2.05,0.9308165808016583,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.1372000000000058,2.312564325550234,0,1.140800000000002,8,653
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([22], dtype=int64), array([2], dtype=int64), array([1], dtype=int64), array([39], dtype=int64), array([6], dtype=int64), array([1], dtype=int64), array([10], dtype=int64), array([25], dtype=int64), array([39], dtype=int64), array([18], dtype=int64), array([1], dtype=int64), array([29], dtype=int64)]}",,1.381698559415515,1,[39 18  1 29  6  1 10 25],1.6500000000000001,0.9573931988440294,3.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.1377500000000054,2.071607380161263,0,1.141000000000002,11,654
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([28], dtype=int64), array([23], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([14], dtype=int64), array([2], dtype=int64), array([38], dtype=int64), array([24], dtype=int64), array([2], dtype=int64), array([10], dtype=int64), array([17], dtype=int64)]}",,1.381698559415515,1,[ 2 10 17 14 14  2 38 24],1.5,0.9829148847260766,3.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.853000000000005,1.8933801978731308,0,1.141200000000002,11,655
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([2], dtype=int64), array([16], dtype=int64), array([13], dtype=int64), array([9], dtype=int64), array([38], dtype=int64), array([14], dtype=int64), array([0], dtype=int64), array([17], dtype=int64)]}",,1.620185174601965,1,[ 2 16 13  9 38 14  0 17],2.3,0.9955580843959542,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.424200000000006,2.553987155462983,0,1.141400000000002,8,656
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([29], dtype=int64), array([23], dtype=int64), array([13], dtype=int64), array([38], dtype=int64), array([5], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64)]}",,1.620185174601965,1,[29 23 13 38  5 16 16 16],1.7056390622295663,0.9488482942421288,0.0,,2.4056390622295662,2.4056390622295662,True,,narrow-puzzle,0,,0.0,2.7462775534412773,1.9800179571184482,0,1.141600000000002,8,657
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([20], dtype=int64), array([29], dtype=int64), array([14], dtype=int64), array([18], dtype=int64), array([24], dtype=int64), array([9], dtype=int64), array([39], dtype=int64), array([29], dtype=int64)]}",,1.620185174601965,1,[20 29 14 18 24  9 39 29],2.05,0.9366673818775626,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.139950000000005,2.312564325550234,0,1.141800000000002,8,658
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([10], dtype=int64), array([32], dtype=int64), array([24], dtype=int64), array([2], dtype=int64), array([38], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([24], dtype=int64)]}",,1.620185174601965,1,[10 32 24  2 38 28 28 24],1.8,0.9701807998914671,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.8550000000000053,2.071141495637484,0,1.1420000000000021,8,659
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([1], dtype=int64), array([30], dtype=int64), array([24], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([5], dtype=int64)]}",,1.620185174601965,1,[ 1 30 24 29 18 17 39  5],2.3,0.9692040949598235,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.4266000000000063,2.553987155462983,0,1.142200000000002,8,660
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.1556390622295662], 'action': [array([1], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([6], dtype=int64), array([24], dtype=int64), array([16], dtype=int64), array([24], dtype=int64), array([24], dtype=int64)]}",,1.620185174601965,1,[ 1 17 16  6 24 16 24 24],1.4556390622295663,0.9672023937420983,0.0,,2.1556390622295662,2.1556390622295662,True,,narrow-puzzle,0,,0.0,2.462602064691061,1.7385951272056985,0,1.142400000000002,8,661
