reward_game,done_penalty,agent,piece_penalty,reward_experience_bonus,segments,rewards_sum,is_done_success,discount_reward,done_bonus,experience_bonus,counter_done_interations,counter_done_max_changes,counter_changes,entropy,counter_done,historical,representation,changes_penalty,bonus_factor,entropy_map,reward,discount_rewards
0.0,,,0,1.0392,[ 41 203  68  88 104 164 129 164],0.30000000000000004,True,,10.0,1.0392,0,561,8,2.75,145,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([41], dtype=int64), array([203], dtype=int64), array([68], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([164], dtype=int64), array([129], dtype=int64), array([164], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1688109804836693,1.0,0.6226045161609863
6.0,,,0,8.881320441429828,[163  47 246  98 151 213 168 104],7.344660805685808,True,,50.0,1.0393999999999999,0,564,13,3.0,146,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([59], dtype=int64), array([109], dtype=int64), array([164], dtype=int64), array([163], dtype=int64), array([81], dtype=int64), array([213], dtype=int64), array([168], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([47], dtype=int64), array([246], dtype=int64), array([98], dtype=int64), array([151], dtype=int64)]}",narrow-puzzle,,1.2709778186044849,1.1745414359265154,8.544660805685808,7.471777571627171
3.0,,,0,1.0395999999999999,[163 155 104 129 129 125 203 109],-0.5000000000000002,True,,10.0,1.0395999999999999,0,564,15,2.75,147,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([151], dtype=int64), array([268], dtype=int64), array([104], dtype=int64), array([126], dtype=int64), array([203], dtype=int64), array([36], dtype=int64), array([55], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([155], dtype=int64), array([104], dtype=int64), array([129], dtype=int64), array([129], dtype=int64), array([125], dtype=int64), array([203], dtype=int64), array([109], dtype=int64)]}",narrow-puzzle,,1.1832159566199232,1.131676263220742,1.0,0.21227823722729977
6.0,,,0,8.884738305752101,[151 126 163 177 203 104  55  88],7.644660805685808,True,,50.0,1.0397999999999998,0,565,10,3.0,148,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([104], dtype=int64), array([155], dtype=int64), array([163], dtype=int64), array([177], dtype=int64), array([203], dtype=int64), array([104], dtype=int64), array([55], dtype=int64), array([88], dtype=int64), array([151], dtype=int64), array([126], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.191695069477963,8.544660805685808,7.732019859052291
6.0,,,0,1.0399999999999998,[231 168 125 125  41 175 163 226],-1.0000000000000004,True,,10.0,1.0399999999999998,0,570,20,2.75,149,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([164], dtype=int64), array([36], dtype=int64), array([163], dtype=int64), array([129], dtype=int64), array([47], dtype=int64), array([31], dtype=int64), array([163], dtype=int64), array([68], dtype=int64), array([199], dtype=int64), array([246], dtype=int64), array([246], dtype=int64), array([259], dtype=int64), array([36], dtype=int64), array([175], dtype=int64), array([163], dtype=int64), array([226], dtype=int64), array([231], dtype=int64), array([168], dtype=int64), array([125], dtype=int64), array([125], dtype=int64), array([41], dtype=int64)]}",narrow-puzzle,,1.0246950765959597,1.135199818295925,1.0,-0.033364525875448504
3.0,,,0,8.888156170074376,[246 174 163 129 164 279 104 144],7.444660805685809,True,,50.0,1.0401999999999998,0,574,12,3.0,150,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([41], dtype=int64), array([233], dtype=int64), array([203], dtype=int64), array([104], dtype=int64), array([164], dtype=int64), array([279], dtype=int64), array([104], dtype=int64), array([144], dtype=int64), array([246], dtype=int64), array([174], dtype=int64), array([163], dtype=int64), array([129], dtype=int64)]}",narrow-puzzle,,1.3228756555322954,1.194992956523132,8.544660805685808,7.557950136823856
6.0,,,0,8.889865102235513,[174 104 255  68 155 246  36  88],6.544660805685808,True,,50.0,1.0403999999999998,0,577,21,3.0,151,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([177], dtype=int64), array([282], dtype=int64), array([287], dtype=int64), array([129], dtype=int64), array([168], dtype=int64), array([203], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([203], dtype=int64), array([129], dtype=int64), array([55], dtype=int64), array([164], dtype=int64), array([129], dtype=int64), array([246], dtype=int64), array([36], dtype=int64), array([88], dtype=int64), array([174], dtype=int64), array([104], dtype=int64), array([255], dtype=int64), array([68], dtype=int64), array([155], dtype=int64)]}",narrow-puzzle,,1.0,1.2101513168641171,8.544660805685808,6.8025340219595805
6.0,,,0,8.891574034396651,[163 104 213 203 271  70  88 189],6.7446608056858075,True,,50.0,1.0406,0,580,19,3.0,152,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([104], dtype=int64), array([163], dtype=int64), array([86], dtype=int64), array([214], dtype=int64), array([287], dtype=int64), array([41], dtype=int64), array([59], dtype=int64), array([68], dtype=int64), array([227], dtype=int64), array([213], dtype=int64), array([164], dtype=int64), array([203], dtype=int64), array([271], dtype=int64), array([70], dtype=int64), array([88], dtype=int64), array([189], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.0513149660756935,1.1919809279569256,8.544660805685808,6.966546886076954
9.0,,,0,8.89328296655779,[109 163  65 177 104 189 123 164],7.644660805685808,True,,50.0,1.0408,0,588,10,3.0,153,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([10], dtype=int64), array([231], dtype=int64), array([65], dtype=int64), array([177], dtype=int64), array([104], dtype=int64), array([189], dtype=int64), array([123], dtype=int64), array([164], dtype=int64), array([109], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.1725835954033403,8.544660805685808,7.732019859052291
0.0,,,0,1.041,[104 144  88  57 155  88  68 278],0.30000000000000004,True,,10.0,1.041,0,592,8,2.75,154,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([104], dtype=int64), array([144], dtype=int64), array([88], dtype=int64), array([57], dtype=int64), array([155], dtype=int64), array([88], dtype=int64), array([68], dtype=int64), array([278], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.225819562651446,1.0,0.6226045161609863
6.0,,,0,8.896700830880063,[ 88 129 104 163 270 246 257 213],7.844660805685808,True,,50.0,1.0412,0,594,8,3.0,155,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([88], dtype=int64), array([129], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([270], dtype=int64), array([246], dtype=int64), array([257], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.180871732357795,8.544660805685808,7.908417965922883
3.0,,,0,8.8984097630412,[125 126  68 213 104 129 246 190],6.844660805685808,True,,50.0,1.0413999999999999,0,605,18,3.0,156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([36], dtype=int64), array([246], dtype=int64), array([65], dtype=int64), array([104], dtype=int64), array([177], dtype=int64), array([163], dtype=int64), array([213], dtype=int64), array([163], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([68], dtype=int64), array([213], dtype=int64), array([104], dtype=int64), array([129], dtype=int64), array([246], dtype=int64), array([190], dtype=int64), array([125], dtype=int64), array([126], dtype=int64)]}",narrow-puzzle,,1.0801234497346435,1.1744277477418137,8.544660805685808,7.049367566205181
6.0,,,0,1.0415999999999999,[177 164 278 136 164 126 104  68],-1.0000000000000004,True,,10.0,1.0415999999999999,0,610,20,2.75,157,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([104], dtype=int64), array([233], dtype=int64), array([104], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([177], dtype=int64), array([213], dtype=int64), array([125], dtype=int64), array([270], dtype=int64), array([163], dtype=int64), array([123], dtype=int64), array([163], dtype=int64), array([126], dtype=int64), array([104], dtype=int64), array([68], dtype=int64), array([177], dtype=int64), array([164], dtype=int64), array([278], dtype=int64), array([136], dtype=int64), array([164], dtype=int64)]}",narrow-puzzle,,1.0246950765959597,1.1798832489296192,1.0,-0.033364525875448504
0.0,,,0,1.0417999999999998,[ 41 104 125 203 163  47 268 203],0.30000000000000004,True,,10.0,1.0417999999999998,0,610,8,2.75,158,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([41], dtype=int64), array([104], dtype=int64), array([125], dtype=int64), array([203], dtype=int64), array([163], dtype=int64), array([47], dtype=int64), array([268], dtype=int64), array([203], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1470330000252384,1.0,0.6226045161609863
9.0,,,0,1.0419999999999998,[167 104 297 287 109  65 109  44],-0.9000000000000006,True,,10.0,1.0419999999999998,0,610,19,2.75,159,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([174], dtype=int64), array([104], dtype=int64), array([199], dtype=int64), array([168], dtype=int64), array([88], dtype=int64), array([126], dtype=int64), array([246], dtype=int64), array([282], dtype=int64), array([68], dtype=int64), array([163], dtype=int64), array([245], dtype=int64), array([168], dtype=int64), array([109], dtype=int64), array([65], dtype=int64), array([109], dtype=int64), array([44], dtype=int64), array([167], dtype=int64), array([104], dtype=int64), array([297], dtype=int64), array([287], dtype=int64)]}",narrow-puzzle,,1.0513149660756935,1.2037855635151078,1.0,0.015118432152302103
4.0,,,0,1.0421999999999998,[163  31  55 104  88 118 164  88],0.10000000000000009,True,,10.0,1.0421999999999998,0,610,10,2.75,160,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([104], dtype=int64), array([125], dtype=int64), array([55], dtype=int64), array([104], dtype=int64), array([88], dtype=int64), array([118], dtype=int64), array([164], dtype=int64), array([88], dtype=int64), array([163], dtype=int64), array([31], dtype=int64)]}",narrow-puzzle,,1.4491376746189437,1.162152941468585,1.0,0.5179717490315061
6.0,,,0,8.906954423846885,[213 129 151  68 104 246 231  47],7.444660805685809,True,,50.0,1.0423999999999998,0,611,12,3.0,161,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([146], dtype=int64), array([231], dtype=int64), array([41], dtype=int64), array([126], dtype=int64), array([104], dtype=int64), array([246], dtype=int64), array([231], dtype=int64), array([47], dtype=int64), array([213], dtype=int64), array([129], dtype=int64), array([151], dtype=int64), array([68], dtype=int64)]}",narrow-puzzle,,1.3228756555322954,1.1878088795717496,8.544660805685808,7.557950136823856
0.0,,,0,8.908663356008022,[168 163 177 104 231 164 257  88],7.844660805685808,True,,50.0,1.0425999999999997,0,620,8,3.0,162,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([168], dtype=int64), array([163], dtype=int64), array([177], dtype=int64), array([104], dtype=int64), array([231], dtype=int64), array([164], dtype=int64), array([257], dtype=int64), array([88], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1556112100953322,8.544660805685808,7.908417965922883
6.0,,,0,8.91037228816916,[104 163  88 125 145 213 203 151],6.444660805685808,True,,50.0,1.0428,0,621,21,3.0,163,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([257], dtype=int64), array([129], dtype=int64), array([41], dtype=int64), array([125], dtype=int64), array([47], dtype=int64), array([213], dtype=int64), array([155], dtype=int64), array([31], dtype=int64), array([104], dtype=int64), array([70], dtype=int64), array([47], dtype=int64), array([55], dtype=int64), array([203], dtype=int64), array([168], dtype=int64), array([203], dtype=int64), array([151], dtype=int64), array([104], dtype=int64), array([163], dtype=int64), array([88], dtype=int64), array([125], dtype=int64), array([145], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.0,1.1607792581940592,8.544660805685808,6.721333778282979
6.0,,,0,8.912081220330297,[  3 163 213  88 231 190 151 282],7.544660805685808,True,,50.0,1.043,0,626,11,3.0,164,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([109], dtype=int64), array([177], dtype=int64), array([151], dtype=int64), array([88], dtype=int64), array([231], dtype=int64), array([190], dtype=int64), array([151], dtype=int64), array([282], dtype=int64), array([3], dtype=int64), array([163], dtype=int64), array([213], dtype=int64)]}",narrow-puzzle,,1.381698559415515,1.1635335910719475,8.544660805685808,7.644696128209407
9.0,,,0,8.913790152491435,[123 104 164 278 257 231 213 163],7.044660805685808,True,,50.0,1.0432,0,631,15,3.0,165,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([155], dtype=int64), array([41], dtype=int64), array([164], dtype=int64), array([177], dtype=int64), array([68], dtype=int64), array([68], dtype=int64), array([164], dtype=int64), array([285], dtype=int64), array([123], dtype=int64), array([104], dtype=int64), array([164], dtype=int64), array([278], dtype=int64), array([257], dtype=int64), array([231], dtype=int64), array([213], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.1832159566199232,1.1812583041314835,8.544660805685808,7.216657814787935
6.0,,,0,1.0433999999999999,[164  65  88 104 125 213 164 163],0.30000000000000004,True,,10.0,1.0433999999999999,0,631,8,2.75,166,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([164], dtype=int64), array([65], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([125], dtype=int64), array([213], dtype=int64), array([164], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.620185174601965,1.1428933128498104,1.0,0.6226045161609863
6.0,,,0,1.0435999999999999,[ 68  65 179 151 109 109 104  81],-0.30000000000000004,True,,10.0,1.0435999999999999,0,632,14,2.75,167,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([41], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([213], dtype=int64), array([47], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([81], dtype=int64), array([68], dtype=int64), array([65], dtype=int64), array([179], dtype=int64), array([151], dtype=int64), array([109], dtype=int64), array([109], dtype=int64)]}",narrow-puzzle,,1.224744871391589,1.1555022508810222,1.0,0.31282899672313297
16.0,,,0,8.918916948974845,[151  88 145  55  41 163 231 104],6.544660805685808,True,,50.0,1.0437999999999998,0,632,20,3.0,168,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([164], dtype=int64), array([90], dtype=int64), array([125], dtype=int64), array([104], dtype=int64), array([204], dtype=int64), array([163], dtype=int64), array([68], dtype=int64), array([129], dtype=int64), array([163], dtype=int64), array([0], dtype=int64), array([41], dtype=int64), array([199], dtype=int64), array([163], dtype=int64), array([163], dtype=int64), array([231], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([88], dtype=int64), array([145], dtype=int64), array([55], dtype=int64), array([41], dtype=int64)]}",narrow-puzzle,,1.0246950765959597,1.1693894943647558,8.544660805685808,6.8025340219595805
6.0,,,0,1.0439999999999998,[109 282 109 163 104 213 226 151],0.20000000000000007,True,,10.0,1.0439999999999998,0,637,9,2.75,169,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([68], dtype=int64), array([282], dtype=int64), array([109], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([213], dtype=int64), array([226], dtype=int64), array([151], dtype=int64), array([109], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.1386109867490553,1.0,0.5701141964438902
3.0,,,0,8.92233481329712,[ 95 213 203  88  68 104 151 268],7.744660805685808,True,,50.0,1.0441999999999998,0,637,9,3.0,170,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([73], dtype=int64), array([213], dtype=int64), array([203], dtype=int64), array([88], dtype=int64), array([68], dtype=int64), array([104], dtype=int64), array([151], dtype=int64), array([268], dtype=int64), array([95], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.201440008917187,8.544660805685808,7.81992567731056
6.0,,,0,1.0443999999999998,[125 203 104 163 177 164 164 246],-0.09999999999999987,True,,10.0,1.0443999999999998,0,643,12,2.75,171,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([234], dtype=int64), array([47], dtype=int64), array([68], dtype=int64), array([90], dtype=int64), array([177], dtype=int64), array([164], dtype=int64), array([164], dtype=int64), array([246], dtype=int64), array([125], dtype=int64), array([203], dtype=int64), array([104], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.3228756555322954,1.1482620322341708,1.0,0.4147200926881493
3.0,,,0,8.925752677619393,[104  65 285 213 151 203 123 163],7.744660805685808,True,,50.0,1.0445999999999998,0,655,9,3.0,172,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([164], dtype=int64), array([65], dtype=int64), array([285], dtype=int64), array([213], dtype=int64), array([151], dtype=int64), array([203], dtype=int64), array([123], dtype=int64), array([163], dtype=int64), array([104], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.1854130107948446,8.544660805685808,7.81992567731056
9.0,,,0,1.0448,[125 104 213 126 189 151 163 126],-0.40000000000000013,True,,10.0,1.0448,0,663,14,2.75,173,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([126], dtype=int64), array([41], dtype=int64), array([213], dtype=int64), array([88], dtype=int64), array([104], dtype=int64), array([168], dtype=int64), array([104], dtype=int64), array([126], dtype=int64), array([125], dtype=int64), array([104], dtype=int64), array([213], dtype=int64), array([126], dtype=int64), array([189], dtype=int64), array([151], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.224744871391589,1.1990292925481967,1.0,0.26238732630550815
6.0,,,0,1.045,[164 125 151 123 235 104 123 213],-0.19999999999999996,True,,10.0,1.045,0,670,13,2.75,174,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([169], dtype=int64), array([104], dtype=int64), array([169], dtype=int64), array([155], dtype=int64), array([268], dtype=int64), array([104], dtype=int64), array([123], dtype=int64), array([213], dtype=int64), array([164], dtype=int64), array([125], dtype=int64), array([151], dtype=int64), array([123], dtype=int64), array([235], dtype=int64)]}",narrow-puzzle,,1.2709778186044849,1.2131199372605044,1.0,0.36360574624117026
6.0,,,0,1.0452,[246 163 246 129 213 104 197 231],-0.7000000000000004,True,,10.0,1.0452,0,677,18,2.75,175,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([104], dtype=int64), array([129], dtype=int64), array([86], dtype=int64), array([213], dtype=int64), array([164], dtype=int64), array([16], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([282], dtype=int64), array([164], dtype=int64), array([246], dtype=int64), array([129], dtype=int64), array([213], dtype=int64), array([104], dtype=int64), array([197], dtype=int64), array([231], dtype=int64), array([246], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.0801234497346435,1.1764584870531605,1.0,0.11304791138353469
15.0,,,0,1.0453999999999999,[ 65 104 168  65  57 213 163 231],-0.40000000000000013,True,,10.0,1.0453999999999999,0,682,15,2.75,176,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([278], dtype=int64), array([92], dtype=int64), array([151], dtype=int64), array([163], dtype=int64), array([282], dtype=int64), array([163], dtype=int64), array([166], dtype=int64), array([231], dtype=int64), array([65], dtype=int64), array([104], dtype=int64), array([168], dtype=int64), array([65], dtype=int64), array([57], dtype=int64), array([213], dtype=int64), array([163], dtype=int64)]}",narrow-puzzle,,1.1832159566199232,1.176168888737937,1.0,0.26238732630550815
3.0,,,0,-9.656596838539159,[ 85 163 199  85 246  85  98 213],-11.03545986853401,True,,0.0,1.0455999999999999,0,696,19,2.4056390622295662,177,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -9.23545986853401], 'action': [array([55], dtype=int64), array([205], dtype=int64), array([5], dtype=int64), array([125], dtype=int64), array([203], dtype=int64), array([168], dtype=int64), array([164], dtype=int64), array([163], dtype=int64), array([125], dtype=int64), array([213], dtype=int64), array([151], dtype=int64), array([85], dtype=int64), array([246], dtype=int64), array([85], dtype=int64), array([98], dtype=int64), array([213], dtype=int64), array([85], dtype=int64), array([163], dtype=int64), array([199], dtype=int64)]}",narrow-puzzle,,1.0513149660756935,1.1999372564032265,-9.23545986853401,-9.3005207200755
6.0,,,0,1.0457999999999998,[257 164 190 164 213 163 104 203],0.20000000000000007,True,,10.0,1.0457999999999998,0,701,9,2.75,178,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([287], dtype=int64), array([164], dtype=int64), array([190], dtype=int64), array([164], dtype=int64), array([213], dtype=int64), array([163], dtype=int64), array([104], dtype=int64), array([203], dtype=int64), array([257], dtype=int64)]}",narrow-puzzle,,1.5275252316519468,1.1396812841870514,1.0,0.5701141964438902
6.0,,,0,8.937715202747354,[164 104  68 129 151 257 213 231],7.544660805685808,True,,50.0,1.0459999999999998,0,705,11,3.0,179,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([213], dtype=int64), array([163], dtype=int64), array([231], dtype=int64), array([129], dtype=int64), array([151], dtype=int64), array([257], dtype=int64), array([213], dtype=int64), array([231], dtype=int64), array([164], dtype=int64), array([104], dtype=int64), array([68], dtype=int64)]}",narrow-puzzle,,1.381698559415515,1.1880471466375768,8.544660805685808,7.644696128209407
9.0,,,0,8.93942413490849,[ 47  68 151  71 104 168 129 287],6.444660805685808,True,,50.0,1.0461999999999998,0,713,21,3.0,180,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([213], dtype=int64), array([144], dtype=int64), array([213], dtype=int64), array([66], dtype=int64), array([168], dtype=int64), array([163], dtype=int64), array([164], dtype=int64), array([246], dtype=int64), array([47], dtype=int64), array([177], dtype=int64), array([163], dtype=int64), array([213], dtype=int64), array([90], dtype=int64), array([279], dtype=int64), array([129], dtype=int64), array([287], dtype=int64), array([47], dtype=int64), array([68], dtype=int64), array([151], dtype=int64), array([71], dtype=int64), array([104], dtype=int64), array([168], dtype=int64)]}",narrow-puzzle,,1.0,1.1808756296280902,8.544660805685808,6.721333778282979
3.0,,,0,8.941133067069627,[ 55 278  36 163  85 126  41 104],6.544660805685808,True,,50.0,1.0463999999999998,0,725,21,3.0,181,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([129], dtype=int64), array([47], dtype=int64), array([85], dtype=int64), array([167], dtype=int64), array([164], dtype=int64), array([278], dtype=int64), array([129], dtype=int64), array([203], dtype=int64), array([163], dtype=int64), array([231], dtype=int64), array([104], dtype=int64), array([164], dtype=int64), array([205], dtype=int64), array([126], dtype=int64), array([41], dtype=int64), array([104], dtype=int64), array([55], dtype=int64), array([278], dtype=int64), array([36], dtype=int64), array([163], dtype=int64), array([85], dtype=int64)]}",narrow-puzzle,,1.0,1.1958497558858134,8.544660805685808,6.8025340219595805
6.0,,,0,1.0465999999999998,[151 164 155 163  17 129 104 164],-1.0000000000000004,True,,10.0,1.0465999999999998,0,736,21,2.75,182,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([255], dtype=int64), array([213], dtype=int64), array([86], dtype=int64), array([88], dtype=int64), array([177], dtype=int64), array([68], dtype=int64), array([163], dtype=int64), array([287], dtype=int64), array([213], dtype=int64), array([246], dtype=int64), array([88], dtype=int64), array([263], dtype=int64), array([41], dtype=int64), array([129], dtype=int64), array([104], dtype=int64), array([164], dtype=int64), array([151], dtype=int64), array([164], dtype=int64), array([155], dtype=int64), array([163], dtype=int64), array([17], dtype=int64)]}",narrow-puzzle,,1.0,1.1611353241703712,1.0,-0.033364525875448504
