historical,done_penalty,bonus_factor,counter_done_max_changes,segments,rewards_sum,entropy_map,reward_game,agent,entropy,reward,is_done_success,changes_penalty,representation,counter_done_interations,discount_reward,done_bonus,reward_experience_bonus,discount_rewards,piece_penalty,experience_bonus,counter_changes,counter_done
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([4], dtype=int64), array([15], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([36], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([15], dtype=int64), array([21], dtype=int64), array([3], dtype=int64), array([34], dtype=int64), array([27], dtype=int64), array([12], dtype=int64), array([75], dtype=int64), array([44], dtype=int64), array([66], dtype=int64), array([14], dtype=int64)]}",,1.1114378604524227,468,[14  3 34 27 12 75 44 66],6.944660805685808,1.0410081825423736,7.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.176965705306559,7.132736505407453,0,1.074,17,319
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([60], dtype=int64), array([34], dtype=int64), array([1], dtype=int64), array([26], dtype=int64), array([0], dtype=int64), array([35], dtype=int64), array([27], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([75], dtype=int64)]}",,1.3228756555322954,470,[ 4 12  9 75  0 35 27 15],7.444660805685809,1.0299521785287842,6.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.178674637467696,7.557950136823856,0,1.0742,12,320
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([54], dtype=int64), array([47], dtype=int64), array([69], dtype=int64), array([13], dtype=int64), array([35], dtype=int64), array([47], dtype=int64), array([60], dtype=int64), array([26], dtype=int64), array([42], dtype=int64), array([9], dtype=int64)]}",,1.3228756555322954,473,[60 26 42  9 69 13 35 47],7.444660805685809,1.0392241552719612,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.180383569628832,7.557950136823856,0,1.0744,12,321
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([36], dtype=int64), array([15], dtype=int64), array([41], dtype=int64), array([49], dtype=int64), array([26], dtype=int64), array([76], dtype=int64), array([47], dtype=int64), array([14], dtype=int64)]}",,1.620185174601965,473,[36 15 41 49 26 76 47 14],7.844660805685808,1.042852704511711,0.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.18209250178997,7.908417965922883,0,1.0746,8,322
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -9.23545986853401], 'action': [array([70], dtype=int64), array([12], dtype=int64), array([27], dtype=int64), array([38], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([15], dtype=int64), array([28], dtype=int64), array([34], dtype=int64), array([67], dtype=int64), array([35], dtype=int64), array([34], dtype=int64), array([12], dtype=int64), array([34], dtype=int64), array([34], dtype=int64), array([51], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([28], dtype=int64)]}",,1.0513149660756935,477,[ 1 35 28 34 12 34 34 51],-11.03545986853401,1.0299521785287842,3.0,,2.4056390622295662,-9.23545986853401,True,,narrow-puzzle,0,,0.0,-9.926272266700355,-9.3005207200755,0,1.0748000000000002,19,323
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -16.174642067435443], 'action': [array([42], dtype=int64), array([44], dtype=int64), array([26], dtype=int64), array([75], dtype=int64), array([15], dtype=int64), array([41], dtype=int64), array([15], dtype=int64), array([26], dtype=int64), array([15], dtype=int64), array([15], dtype=int64), array([34], dtype=int64)]}",,1.381698559415515,478,[15 15 34 75 15 41 15 26],-17.174642067435443,1.0297123727433781,3.0,,2.0,-16.174642067435443,True,,narrow-puzzle,0,,0.0,-17.387740222493104,-15.874989255503289,0,1.0750000000000002,11,324
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -9.23545986853401], 'action': [array([60], dtype=int64), array([46], dtype=int64), array([34], dtype=int64), array([65], dtype=int64), array([34], dtype=int64), array([41], dtype=int64), array([35], dtype=int64), array([34], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([34], dtype=int64), array([28], dtype=int64)]}",,1.381698559415515,479,[69  9 34 28 34 41 35 34],-10.33545986853401,1.0282807181523559,9.0,,2.4056390622295662,-9.23545986853401,True,,narrow-puzzle,0,,0.0,-9.929966450647768,-9.276138957377698,0,1.0752000000000002,11,325
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([26], dtype=int64), array([76], dtype=int64), array([12], dtype=int64), array([54], dtype=int64), array([4], dtype=int64), array([4], dtype=int64), array([66], dtype=int64), array([47], dtype=int64), array([54], dtype=int64), array([34], dtype=int64), array([22], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([75], dtype=int64), array([29], dtype=int64), array([3], dtype=int64)]}",,1.1114378604524227,479,[ 3 34 22 12  9  9 75 29],-0.6000000000000003,1.041891890554042,4.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0754000000000001,0.1624992516282605,0,1.0754000000000001,17,326
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([33], dtype=int64), array([28], dtype=int64), array([0], dtype=int64), array([15], dtype=int64), array([34], dtype=int64), array([4], dtype=int64), array([8], dtype=int64), array([75], dtype=int64)]}",,1.620185174601965,480,[33 28  0 15 34  4  8 75],7.844660805685808,1.02685585667025,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.190637162595657,7.908417965922883,0,1.0756000000000001,8,327
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([42], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([76], dtype=int64), array([51], dtype=int64), array([6], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([54], dtype=int64), array([42], dtype=int64), array([15], dtype=int64), array([15], dtype=int64), array([26], dtype=int64), array([75], dtype=int64), array([4], dtype=int64)]}",,1.1456439237389602,482,[ 9 54 42 15 15 26 75  4],-0.5000000000000002,1.040682514260047,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0758,0.21227823722729977,0,1.0758,16,328
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([9], dtype=int64), array([14], dtype=int64), array([9], dtype=int64), array([26], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([51], dtype=int64), array([69], dtype=int64)]}",,1.620185174601965,483,[ 9 14  9 26  1 12 51 69],0.30000000000000004,1.042852704511711,0.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.076,0.6226045161609863,0,1.076,8,329
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -9.23545986853401], 'action': [array([49], dtype=int64), array([27], dtype=int64), array([42], dtype=int64), array([75], dtype=int64), array([34], dtype=int64), array([34], dtype=int64), array([14], dtype=int64), array([34], dtype=int64), array([0], dtype=int64)]}",,1.5275252316519468,483,[ 0 27 42 75 34 34 14 34],-10.03545986853401,1.026460755023481,4.0,,2.4056390622295662,-9.23545986853401,True,,narrow-puzzle,0,,0.0,-9.939201910516301,-9.265338500240022,0,1.0762,9,330
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([34], dtype=int64), array([33], dtype=int64), array([49], dtype=int64), array([34], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([26], dtype=int64), array([15], dtype=int64)]}",,1.5275252316519468,488,[15 33 49 34 35  1 14 26],7.744660805685808,1.029457066273873,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.197472891240205,7.81992567731056,0,1.0764,9,331
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([0], dtype=int64), array([28], dtype=int64), array([26], dtype=int64), array([54], dtype=int64), array([47], dtype=int64), array([69], dtype=int64), array([28], dtype=int64), array([35], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([16], dtype=int64), array([41], dtype=int64)]}",,1.3228756555322954,490,[ 9 14 16 41 47 69 28 35],7.444660805685809,1.0410081825423736,7.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.199181823401343,7.557950136823856,0,1.0766000000000002,12,332
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([24], dtype=int64), array([75], dtype=int64), array([17], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([26], dtype=int64), array([66], dtype=int64), array([17], dtype=int64), array([69], dtype=int64), array([4], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([76], dtype=int64), array([15], dtype=int64), array([27], dtype=int64), array([47], dtype=int64)]}",,1.1114378604524227,491,[47 69  4  1 35 76 15 27],6.944660805685808,1.0421553822651266,4.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.20089075556248,7.132736505407453,0,1.0768000000000002,17,333
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([49], dtype=int64), array([34], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([34], dtype=int64), array([60], dtype=int64), array([47], dtype=int64), array([28], dtype=int64)]}",,1.620185174601965,493,[49 34  9 14 34 60 47 28],0.30000000000000004,1.042852704511711,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0770000000000002,0.6226045161609863,0,1.0770000000000002,8,334
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([75], dtype=int64), array([54], dtype=int64), array([0], dtype=int64), array([12], dtype=int64), array([13], dtype=int64), array([9], dtype=int64), array([15], dtype=int64), array([78], dtype=int64), array([4], dtype=int64), array([15], dtype=int64), array([14], dtype=int64), array([28], dtype=int64)]}",,1.3228756555322954,494,[ 4 15 14 28 13  9 15 78],-0.09999999999999987,1.0291862536043181,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0772000000000002,0.4147200926881493,0,1.0772000000000002,12,335
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([14], dtype=int64), array([34], dtype=int64), array([34], dtype=int64), array([57], dtype=int64), array([47], dtype=int64), array([15], dtype=int64), array([1], dtype=int64), array([28], dtype=int64)]}",,1.620185174601965,495,[14 34 34 57 47 15  1 28],0.30000000000000004,1.0297123727433781,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0774000000000001,0.6226045161609863,0,1.0774000000000001,8,336
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([34], dtype=int64), array([75], dtype=int64), array([69], dtype=int64), array([0], dtype=int64), array([34], dtype=int64), array([26], dtype=int64), array([60], dtype=int64), array([44], dtype=int64), array([12], dtype=int64), array([9], dtype=int64)]}",,1.4491376746189437,496,[12  9 69  0 34 26 60 44],7.644660805685808,1.0403412849894935,4.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.207726484207027,7.732019859052291,0,1.0776000000000001,10,337
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([5], dtype=int64), array([34], dtype=int64), array([45], dtype=int64), array([57], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([34], dtype=int64), array([34], dtype=int64), array([41], dtype=int64), array([76], dtype=int64), array([26], dtype=int64)]}",,1.381698559415515,497,[41 76 26 57  3  9 34 34],1.1102230246251565e-16,1.040682514260047,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0778,0.4661745741283555,0,1.0778,11,338
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([4], dtype=int64), array([15], dtype=int64), array([38], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([69], dtype=int64), array([77], dtype=int64), array([3], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([26], dtype=int64)]}",,1.3228756555322954,498,[ 3 12  0 26  1 12 69 77],-0.09999999999999987,1.041891890554042,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0780000000000003,0.4147200926881493,0,1.0780000000000003,12,339
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([26], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([31], dtype=int64), array([15], dtype=int64), array([14], dtype=int64), array([14], dtype=int64), array([41], dtype=int64), array([76], dtype=int64), array([35], dtype=int64), array([21], dtype=int64), array([26], dtype=int64)]}",,1.3228756555322954,502,[76 35 21 26 15 14 14 41],-0.09999999999999987,1.041891890554042,7.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0782000000000003,0.4147200926881493,0,1.0782000000000003,12,340
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([35], dtype=int64), array([12], dtype=int64), array([26], dtype=int64), array([26], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([54], dtype=int64), array([9], dtype=int64), array([6], dtype=int64), array([14], dtype=int64), array([17], dtype=int64)]}",,1.381698559415515,503,[ 6 14 17 26 15  4 54  9],7.544660805685808,1.0410081825423736,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.214562212851577,7.644696128209407,0,1.0784000000000002,11,341
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([4], dtype=int64), array([76], dtype=int64), array([56], dtype=int64), array([26], dtype=int64), array([77], dtype=int64), array([34], dtype=int64), array([76], dtype=int64), array([15], dtype=int64), array([17], dtype=int64), array([69], dtype=int64), array([15], dtype=int64), array([54], dtype=int64), array([15], dtype=int64), array([12], dtype=int64), array([34], dtype=int64), array([28], dtype=int64), array([67], dtype=int64), array([17], dtype=int64), array([34], dtype=int64), array([3], dtype=int64)]}",,1.0246950765959597,503,[67 17 34  3 15 12 34 28],-0.9000000000000006,1.041891890554042,4.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0786000000000002,0.015118432152302103,0,1.0786000000000002,20,342
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([53], dtype=int64), array([33], dtype=int64), array([8], dtype=int64), array([75], dtype=int64), array([36], dtype=int64), array([26], dtype=int64), array([51], dtype=int64), array([12], dtype=int64), array([47], dtype=int64), array([35], dtype=int64), array([34], dtype=int64)]}",,1.381698559415515,503,[47 35 34 75 36 26 51 12],7.544660805685808,1.0424033449693637,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.217980077173852,7.644696128209407,0,1.0788000000000002,11,343
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([75], dtype=int64), array([26], dtype=int64), array([12], dtype=int64), array([3], dtype=int64), array([15], dtype=int64), array([34], dtype=int64), array([51], dtype=int64), array([26], dtype=int64), array([51], dtype=int64), array([36], dtype=int64)]}",,1.4491376746189437,506,[51 36 12  3 15 34 51 26],0.10000000000000009,1.041612864122787,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0790000000000002,0.5179717490315061,0,1.0790000000000002,10,344
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([44], dtype=int64), array([35], dtype=int64), array([34], dtype=int64), array([26], dtype=int64), array([46], dtype=int64), array([75], dtype=int64), array([15], dtype=int64), array([14], dtype=int64), array([76], dtype=int64)]}",,1.5275252316519468,507,[76 35 34 26 46 75 15 14],7.744660805685808,1.042852704511711,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.221397941496125,7.81992567731056,0,1.0792000000000002,9,345
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([15], dtype=int64), array([34], dtype=int64), array([9], dtype=int64), array([41], dtype=int64), array([26], dtype=int64), array([0], dtype=int64), array([17], dtype=int64), array([35], dtype=int64)]}",,1.620185174601965,510,[15 34  9 41 26  0 17 35],7.844660805685808,1.026460755023481,0.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.223106873657262,7.908417965922883,0,1.0794000000000001,8,346
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([75], dtype=int64), array([12], dtype=int64), array([54], dtype=int64), array([28], dtype=int64), array([35], dtype=int64), array([69], dtype=int64), array([69], dtype=int64), array([33], dtype=int64), array([51], dtype=int64), array([26], dtype=int64), array([68], dtype=int64), array([33], dtype=int64), array([17], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([15], dtype=int64)]}",,1.0801234497346435,511,[ 9 15 68 33 17 28  9  4],-0.7000000000000004,1.041891890554042,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0796000000000001,0.11304791138353469,0,1.0796000000000001,18,347
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([34], dtype=int64), array([1], dtype=int64), array([4], dtype=int64), array([51], dtype=int64), array([34], dtype=int64), array([1], dtype=int64), array([52], dtype=int64), array([4], dtype=int64), array([34], dtype=int64), array([12], dtype=int64), array([35], dtype=int64), array([9], dtype=int64), array([51], dtype=int64), array([6], dtype=int64), array([27], dtype=int64), array([75], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([51], dtype=int64), array([15], dtype=int64), array([4], dtype=int64)]}",,1.0246950765959597,512,[12  4 51 15  4  6 27 75],-1.0000000000000004,1.0421553822651266,7.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0798000000000003,-0.033364525875448504,0,1.0798000000000003,20,348
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([46], dtype=int64), array([69], dtype=int64), array([42], dtype=int64), array([75], dtype=int64), array([12], dtype=int64), array([41], dtype=int64), array([14], dtype=int64), array([76], dtype=int64), array([47], dtype=int64), array([23], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([12], dtype=int64), array([41], dtype=int64), array([34], dtype=int64), array([4], dtype=int64), array([57], dtype=int64), array([15], dtype=int64), array([35], dtype=int64), array([69], dtype=int64), array([26], dtype=int64), array([34], dtype=int64), array([12], dtype=int64)]}",,1.0,516,[57 15 35 69 26 34 12  4],6.344660805685807,1.041612864122787,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.228233670140675,6.64066567376909,0,1.0800000000000003,21,349
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([35], dtype=int64), array([34], dtype=int64), array([0], dtype=int64), array([4], dtype=int64), array([69], dtype=int64), array([24], dtype=int64), array([4], dtype=int64), array([34], dtype=int64), array([0], dtype=int64), array([26], dtype=int64), array([47], dtype=int64), array([76], dtype=int64), array([9], dtype=int64), array([4], dtype=int64)]}",,1.224744871391589,521,[ 0 26 47 76  9  4  4 34],-0.30000000000000004,1.026460755023481,8.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0802000000000003,0.31282899672313297,0,1.0802000000000003,14,350
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([54], dtype=int64), array([68], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([54], dtype=int64), array([26], dtype=int64), array([29], dtype=int64), array([51], dtype=int64), array([4], dtype=int64), array([1], dtype=int64), array([34], dtype=int64), array([14], dtype=int64), array([33], dtype=int64), array([35], dtype=int64)]}",,1.224744871391589,525,[ 4  1 34 14 33 35 29 51],7.244660805685808,1.02685585667025,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.23165153446295,7.386174153751964,0,1.0804000000000002,14,351
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([28], dtype=int64), array([13], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([35], dtype=int64), array([75], dtype=int64), array([9], dtype=int64), array([41], dtype=int64), array([42], dtype=int64), array([69], dtype=int64), array([13], dtype=int64), array([34], dtype=int64), array([12], dtype=int64), array([14], dtype=int64), array([54], dtype=int64), array([4], dtype=int64), array([3], dtype=int64), array([28], dtype=int64), array([4], dtype=int64)]}",,1.0513149660756935,525,[ 3 28  4 34 12 14 54  4],-0.8000000000000005,1.0291862536043181,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0806000000000002,0.06392177793971517,0,1.0806000000000002,19,352
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -7.210051650250492], 'action': [array([42], dtype=int64), array([28], dtype=int64), array([47], dtype=int64), array([3], dtype=int64), array([4], dtype=int64), array([4], dtype=int64), array([26], dtype=int64), array([35], dtype=int64), array([35], dtype=int64), array([52], dtype=int64)]}",,1.4491376746189437,527,[35 52 47  3  4  4 26 35],-8.110051650250492,1.0251819868803838,6.0,,2.5,-7.210051650250492,True,,narrow-puzzle,0,,0.0,-7.792623823590733,-7.332309279643416,0,1.0808000000000002,10,353
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([47], dtype=int64), array([47], dtype=int64), array([28], dtype=int64), array([42], dtype=int64), array([33], dtype=int64), array([34], dtype=int64), array([28], dtype=int64), array([34], dtype=int64), array([33], dtype=int64), array([28], dtype=int64), array([15], dtype=int64), array([47], dtype=int64), array([1], dtype=int64), array([34], dtype=int64), array([51], dtype=int64)]}",,1.224744871391589,527,[33 28 15 47  1 34 51 34],-0.40000000000000013,1.027947818739554,6.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0810000000000002,0.26238732630550815,0,1.0810000000000002,14,354
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([47], dtype=int64), array([26], dtype=int64), array([44], dtype=int64), array([4], dtype=int64), array([76], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([17], dtype=int64), array([15], dtype=int64)]}",,1.381698559415515,528,[ 0 17 15  4 76 28  1 12],7.544660805685808,1.042635784040161,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.2384872631075,7.644696128209407,0,1.0812000000000004,11,355
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([4], dtype=int64), array([28], dtype=int64), array([76], dtype=int64), array([26], dtype=int64), array([76], dtype=int64), array([27], dtype=int64), array([61], dtype=int64), array([35], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([54], dtype=int64), array([1], dtype=int64), array([12], dtype=int64)]}",,1.2709778186044849,528,[15  4 54  1 12 27 61 35],7.344660805685808,1.042635784040161,4.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.240196195268636,7.471777571627171,0,1.0814000000000004,13,356
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([34], dtype=int64), array([54], dtype=int64), array([35], dtype=int64), array([26], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([51], dtype=int64), array([28], dtype=int64), array([4], dtype=int64), array([15], dtype=int64), array([35], dtype=int64), array([36], dtype=int64)]}",,1.381698559415515,528,[ 4 15 35 36 36  9 51 28],-0.09999999999999987,1.030578641875804,3.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0816000000000003,0.4147200926881493,0,1.0816000000000003,11,357
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([4], dtype=int64), array([51], dtype=int64), array([49], dtype=int64), array([34], dtype=int64), array([15], dtype=int64), array([15], dtype=int64), array([26], dtype=int64), array([76], dtype=int64), array([28], dtype=int64), array([29], dtype=int64), array([14], dtype=int64), array([54], dtype=int64), array([15], dtype=int64), array([4], dtype=int64), array([51], dtype=int64), array([34], dtype=int64), array([41], dtype=int64)]}",,1.1456439237389602,528,[41 29 14 54 15  4 51 34],6.944660805685808,1.0392241552719612,3.0,,3.0,8.544660805685808,True,,narrow-puzzle,0,,50.0,9.24361405959091,7.132736505407453,0,1.0818000000000003,16,358
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([9], dtype=int64), array([4], dtype=int64), array([34], dtype=int64), array([35], dtype=int64), array([14], dtype=int64), array([34], dtype=int64), array([14], dtype=int64), array([69], dtype=int64), array([54], dtype=int64), array([34], dtype=int64), array([14], dtype=int64), array([35], dtype=int64), array([33], dtype=int64), array([34], dtype=int64), array([60], dtype=int64), array([28], dtype=int64)]}",,1.224744871391589,530,[54 34 14 35 33 34 60 28],-0.5000000000000002,1.041891890554042,7.0,,2.75,1.0,True,,narrow-puzzle,0,,10.0,1.0820000000000003,0.21227823722729977,0,1.0820000000000003,14,359
