counter_done,agent,counter_done_max_changes,reward_game,representation,done_penalty,counter_changes,reward_experience_bonus,entropy,reward,changes_penalty,piece_penalty,discount_reward,done_bonus,is_done_success,segments,discount_rewards,rewards_sum,experience_bonus,historical,bonus_factor,counter_done_interations,entropy_map
270,,0,0.0,narrow-puzzle,,6,2.7456359999999997,2.2516291673878226,2.58,,0,,10.0,True,[17 39 29 18 24 29],2.269662008923667,2.08,1.0641999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([24], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9582831238219733
271,,0,0.0,narrow-puzzle,,6,2.7461519999999995,1.7924812503605778,2.58,,0,,0.0,True,[10 17 17 16 17 29],2.269662008923667,2.08,1.0643999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([10], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.999986826106434
272,,0,0.0,narrow-puzzle,,6,2.7466679999999997,1.7924812503605778,2.58,,0,,0.0,True,[16 17 29 17 17 18],2.269662008923667,2.08,1.0645999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9999473039445343
273,,0,0.0,narrow-puzzle,,6,2.7471839999999994,1.4591479170272448,2.58,,0,,0.0,True,[29 29 17 24 17 29],2.269662008923667,2.08,1.0647999999999997,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9818890814641623
274,,0,0.0,narrow-puzzle,,6,2.7476999999999996,1.584962500721156,2.58,,0,,0.0,True,[16 17 17 29 29 16],2.269662008923667,2.08,1.0649999999999997,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9881108365218301
275,,0,0.0,narrow-puzzle,,6,2.7482159999999998,1.9182958340544893,2.58,,0,,0.0,True,[18 18 17 16 17 29],2.269662008923667,2.08,1.0652,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.993614428200075
276,,0,0.0,narrow-puzzle,,6,2.748732,1.4591479170272448,2.58,,0,,0.0,True,[29 29 17 16 29 17],2.269662008923667,2.08,1.0654,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.984716982408986
277,,0,0.0,narrow-puzzle,,6,2.7492479999999997,1.4591479170272448,2.58,,0,,0.0,True,[39 17 17 38 39 17],2.269662008923667,2.08,1.0655999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([39], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([38], dtype=int64), array([39], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9989326546260581
278,,0,0.0,narrow-puzzle,,6,2.749764,1.9182958340544893,2.58,,0,,0.0,True,[17 29 29 18 16 17],2.269662008923667,2.08,1.0657999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9896469097488854
279,,0,0.0,narrow-puzzle,,6,2.7502799999999996,2.584962500721156,2.58,,0,,50.0,True,[18 28 17 16 39 29],2.269662008923667,2.08,1.0659999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([28], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([39], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.984716982408986
280,,0,0.0,narrow-puzzle,,6,2.750796,1.4591479170272448,2.58,,0,,0.0,True,[17 16 17 29 17 16],2.269662008923667,2.08,1.0661999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9997892080780693
281,,0,0.0,narrow-puzzle,,6,2.7513119999999995,1.4591479170272446,2.58,,0,,0.0,True,[18 29 29 17 29 17],2.269662008923667,2.08,1.0663999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
282,,0,0.0,narrow-puzzle,,6,2.7518279999999993,0.6500224216483541,2.58,,0,,0.0,True,[29 29 17 29 29 29],2.269662008923667,2.08,1.0665999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9453461763331195
283,,0,0.0,narrow-puzzle,,6,2.7523439999999995,0.9182958340544896,2.58,,0,,0.0,True,[17 29 29 29 29 17],2.269662008923667,2.08,1.0667999999999997,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.980892449782821
284,,0,0.0,narrow-puzzle,,6,2.75286,1.792481250360578,2.58,,0,,0.0,True,[13 18 17 29 29 29],2.269662008923667,2.08,1.067,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([13], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.97663491144401
285,,0,0.0,narrow-puzzle,,6,2.753376,1.7924812503605778,2.58,,0,,0.0,True,[18 29 29 16 29 39],2.269662008923667,2.08,1.0672,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.9161442454222585
286,,0,0.0,narrow-puzzle,,6,2.753892,1.4591479170272448,2.58,,0,,0.0,True,[17 16 16 29 17 17],2.269662008923667,2.08,1.0674,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9997892080780693
287,,0,0.0,narrow-puzzle,,6,2.7544079999999997,1.4591479170272446,2.58,,0,,0.0,True,[18 29 17 29 29 17],2.269662008923667,2.08,1.0675999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9864676098415691
288,,0,0.0,narrow-puzzle,,6,2.754924,1.9182958340544893,2.58,,0,,0.0,True,[17 17 29 29 39 16],2.269662008923667,2.08,1.0677999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9856057373450678
289,,0,0.0,narrow-puzzle,,6,2.7554399999999997,1.9182958340544896,2.58,,0,,0.0,True,[29 39 17 16 29 16],2.269662008923667,2.08,1.0679999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.95977380852999
290,,0,0.0,narrow-puzzle,,6,2.7559559999999994,1.4591479170272446,2.58,,0,,0.0,True,[18 29 16 29 29 16],2.269662008923667,2.08,1.0681999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.922510181448798
291,,0,0.0,narrow-puzzle,,6,2.756472,2.2516291673878226,2.58,,0,,10.0,True,[16 18 17 29 24 18],2.269662008923667,2.08,1.0684,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([24], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9707000615041987
292,,0,0.0,narrow-puzzle,,6,2.756988,1.2516291673878228,2.58,,0,,0.0,True,[17 17 17 16 17 29],2.269662008923667,2.08,1.0686,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9957274520849256
293,,0,0.0,narrow-puzzle,,6,2.757504,1.4591479170272446,2.58,,0,,0.0,True,[29 29 16 29 17 17],2.269662008923667,2.08,1.0688,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.984716982408986
294,,0,0.0,narrow-puzzle,,6,2.75802,1.4591479170272448,2.58,,0,,0.0,True,[18 39 18 29 29 29],2.269662008923667,2.08,1.069,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([39], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9204177813641677
295,,0,0.0,narrow-puzzle,,6,2.758536,1.4591479170272446,2.58,,0,,0.0,True,[18 17 17 29 29 17],2.269662008923667,2.08,1.0692,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9995256892936493
296,,0,0.0,narrow-puzzle,,6,2.7590519999999996,1.584962500721156,2.58,,0,,0.0,True,[18 39 29 29 39 18],2.269662008923667,2.08,1.0694,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.922510181448798
297,,0,0.0,narrow-puzzle,,6,2.759568,1.9182958340544893,2.58,,0,,0.0,True,[29 17 16 17 39 29],2.269662008923667,2.08,1.0695999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9856057373450678
298,,0,0.0,narrow-puzzle,,6,2.7600839999999995,1.9182958340544893,2.58,,0,,0.0,True,[18 18 29 17 24 17],2.269662008923667,2.08,1.0697999999999999,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9917506060882721
299,,0,0.0,narrow-puzzle,,6,2.7605999999999997,0.9182958340544896,2.58,,0,,0.0,True,[17 29 29 17 29 29],2.269662008923667,2.08,1.0699999999999998,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.980892449782821
300,,0,0.0,narrow-puzzle,,6,2.7611160000000003,1.4591479170272448,2.58,,0,,0.0,True,[29 29 17 29 24 17],2.269662008923667,2.08,1.0702,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([24], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9818890814641623
301,,0,0.0,narrow-puzzle,,6,2.761632,1.7924812503605778,2.58,,0,,0.0,True,[17 29 29 39 18 29],2.269662008923667,2.08,1.0704,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([18], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.956764490628274
302,,0,0.0,narrow-puzzle,,6,2.7621480000000003,1.4591479170272448,2.58,,0,,0.0,True,[18 18 18 29 29 39],2.269662008923667,2.08,1.0706,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64)]}",3.188521078284832,0,0.932532142581286
303,,0,0.0,narrow-puzzle,,6,2.762664,1.9182958340544896,2.58,,0,,0.0,True,[17 14 16 29 29 16],2.269662008923667,2.08,1.0708,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([14], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9719417519338609
304,,0,0.0,narrow-puzzle,,6,2.7631799999999997,1.2516291673878228,2.58,,0,,0.0,True,[29 17 16 29 29 29],2.269662008923667,2.08,1.071,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9520402801398791
305,,0,0.0,narrow-puzzle,,6,2.763696,2.2516291673878226,2.58,,0,,10.0,True,[16 39 18 17 29 29],2.269662008923667,2.08,1.0712,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([39], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9626715710407068
306,,0,0.0,narrow-puzzle,,6,2.7642119999999997,1.2516291673878228,2.58,,0,,0.0,True,[16 17 29 29 29 29],2.269662008923667,2.08,1.0714,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9520402801398791
307,,0,0.0,narrow-puzzle,,6,2.7647280000000003,1.2516291673878228,2.58,,0,,0.0,True,[16 16 16 16 18 17],2.269662008923667,2.08,1.0716,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.97663491144401
308,,0,0.0,narrow-puzzle,,6,2.7652440000000005,1.4591479170272448,2.58,,0,,0.0,True,[29 17  5 29 17 29],2.269662008923667,2.08,1.0718,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([5], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.990374836448575
309,,0,0.0,narrow-puzzle,,6,2.76576,1.584962500721156,2.58,,0,,0.0,True,[29 17 17 29 18 18],2.269662008923667,2.08,1.072,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9910760598382222
310,,0,0.0,narrow-puzzle,,6,2.7662760000000004,1.4591479170272446,2.58,,0,,0.0,True,[17 39 29 29 17 17],2.269662008923667,2.08,1.0722,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9984053761264435
311,,0,0.0,narrow-puzzle,,6,2.766792,1.9182958340544893,2.58,,0,,0.0,True,[18 29 17 17 29 24],2.269662008923667,2.08,1.0724,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([18], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([24], dtype=int64)]}",3.188521078284832,0,0.9873026324188969
312,,0,0.0,narrow-puzzle,,6,2.767308,1.9182958340544893,2.58,,0,,0.0,True,[17 29 29 39 17 18],2.269662008923667,2.08,1.0726,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9873026324188969
313,,0,0.0,narrow-puzzle,,6,2.767824,0.6500224216483541,2.58,,0,,0.0,True,[29 17 29 29 29 29],2.269662008923667,2.08,1.0728,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9453461763331195
314,,0,0.0,narrow-puzzle,,6,2.76834,1.4591479170272448,2.58,,0,,0.0,True,[17 17 17 16 16 18],2.269662008923667,2.08,1.073,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([18], dtype=int64)]}",3.188521078284832,0,0.9999473039445343
315,,0,0.0,narrow-puzzle,,6,2.768856,1.4591479170272446,2.58,,0,,0.0,True,[29 39 16 16 29 29],2.269662008923667,2.08,1.0732,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([39], dtype=int64), array([16], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9117517586347538
316,,0,0.0,narrow-puzzle,,6,2.7693720000000006,0.9182958340544896,2.58,,0,,0.0,True,[17 29 17 29 17 17],2.269662008923667,2.08,1.0734000000000001,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([17], dtype=int64)]}",3.188521078284832,0,0.9974163820804769
317,,0,0.0,narrow-puzzle,,6,2.7698880000000003,0.9182958340544896,2.58,,0,,0.0,True,[17 29 17 29 29 29],2.269662008923667,2.08,1.0736,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.980892449782821
318,,0,0.0,narrow-puzzle,,6,2.770404,1.7924812503605778,2.58,,0,,0.0,True,[29 17 29 39 29 16],2.269662008923667,2.08,1.0738,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([29], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([39], dtype=int64), array([29], dtype=int64), array([16], dtype=int64)]}",3.188521078284832,0,0.9536431321552503
319,,0,0.0,narrow-puzzle,,6,2.7709200000000003,1.2516291673878228,2.58,,0,,0.0,True,[17 29 29 16 29 29],2.269662008923667,2.08,1.074,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([17], dtype=int64), array([29], dtype=int64), array([29], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([29], dtype=int64)]}",3.188521078284832,0,0.9520402801398791
